Month,Sector,PE,ROE
2021-02,FINCIAL,41.57,4.4
2021-02,FOOD,25.35,6.17
2021-02,HELTH,48.24,6.6
2021-02,HOME,19.48,5.37
2021-02,ICT,19.48,15.94
2021-02,IMM,38.13,10.57
2021-02,INDUS,32.6,7.83
2021-02,INSUR,21.58,9.55
2021-02,MEDIA,,-0.16
2021-02,MINE,,6.4
2021-02,PAPER,11.31,27.65
2021-02,PERSON,8.99,65.14
2021-02,PETRO,97.11,6.75
2021-02,PF&REIT,,
2021-02,PKG,22.57,9.52
2021-02,PROF,135.32,1.16
2021-02,PROP,22.96,4.89
2021-02,PROPCON,,-3.05
2021-02,RESOURC,,-2.66
2021-02,SERVICE,80.6,6.97
2021-02,STEEL,86.04,6.8
2021-02,TECH,29.8,12.56
2021-02,TOURISM,,-19.16
2021-02,TRANS,,-3.56
2021-03,AGRI,9.63,24.06
2021-03,AGRO,78.43,5.53
2021-03,AUTO,29.59,4.56
2021-03,BANK,12.11,6.12
2021-03,COMM,40.92,9.16
2021-03,CONMAT,15.61,12.77
2021-03,CONS,250.72,0.97
2021-03,CONSUMP,37.58,10.45
2021-03,ENERG,39.1,8.66
2021-03,ETRON,46.81,12.32
2021-03,FASHION,710.98,0.46
2021-03,FIN,26.61,15.05
2021-03,FINCIAL,,4.4
2021-03,FOOD,32.73,6.17
2021-03,HELTH,49.76,6.6
2021-03,HOME,16.75,5.37
2021-03,ICT,23.43,15.94
2021-03,IMM,34.85,10.57
2021-03,INDUS,31.8,7.83
2021-03,INSUR,18.63,9.55
2021-03,MEDIA,,-0.16
2021-03,MINE,,6.4
2021-03,PAPER,12.6,27.65
2021-03,PERSON,9.66,65.14
2021-03,PETRO,70.66,6.75
2021-03,PF&REIT,,
2021-03,PKG,22.78,9.52
2021-03,PROF,254.73,1.16
2021-03,PROP,27.96,4.89
2021-03,PROPCON,,-3.05
2021-03,RESOURC,,-2.66
2021-03,SERVICE,73.67,6.97
2021-03,STEEL,60.08,6.8
2021-03,TECH,31.75,12.56
2021-03,TOURISM,,-19.16
2021-03,TRANS,,-3.56
2021-04,AGRI,9.98,29.39
2021-04,AGRO,80.26,4.3
2021-04,AUTO,29.89,8.99
2021-04,BANK,11.49,6.89
2021-04,COMM,39.31,10.54
2021-04,CONMAT,17.82,14.44
2021-04,CONS,245.52,1.0
2021-04,CONSUMP,39.28,12.41
2021-04,ENERG,37.69,10.01
2021-04,ETRON,50.51,13.13
2021-04,FASHION,721.36,2.54
2021-04,FIN,26.79,16.01
2021-04,FINCIAL,,-0.05
2021-04,FOOD,31.91,6.84
2021-04,HELTH,53.92,9.18
2021-04,HOME,18.53,5.2
2021-04,ICT,23.98,15.1
2021-04,IMM,36.76,10.44
2021-04,INDUS,34.35,7.43
2021-04,INSUR,18.57,8.1
2021-04,MEDIA,,2.91
2021-04,MINE,,6.86
2021-04,PAPER,14.27,28.72
2021-04,PERSON,10.15,70.09
2021-04,PETRO,75.9,13.69
2021-04,PF&REIT,,
2021-04,PKG,26.53,10.96
2021-04,PROF,245.72,2.03
2021-04,PROP,26.44,4.99
2021-04,PROPCON,,-2.1
2021-04,RESOURC,,3.8
2021-04,SERVICE,76.26,7.53
2021-04,STEEL,68.34,12.91
2021-04,TECH,34.2,14.34
2021-04,TOURISM,,-17.59
2021-04,TRANS,,-41.87
2021-05,AGRI,6.53,29.39
2021-05,AGRO,70.35,4.3
2021-05,AUTO,25.48,8.99
2021-05,BANK,10.93,6.89
2021-05,COMM,40.77,10.54
2021-05,CONMAT,14.11,14.44
2021-05,CONS,138.47,1.0
2021-05,CONSUMP,32.61,12.41
2021-05,ENERG,19.22,10.01
2021-05,ETRON,74.4,13.13
2021-05,FASHION,131.72,2.54
2021-05,FIN,25.42,16.01
2021-05,FINCIAL,57.79,-0.05
2021-05,FOOD,36.32,6.84
2021-05,HELTH,61.25,9.18
2021-05,HOME,19.6,5.2
2021-05,ICT,23.79,15.1
2021-05,IMM,28.7,10.44
2021-05,INDUS,25.96,7.43
2021-05,INSUR,15.81,8.1
2021-05,MEDIA,,2.91
2021-05,MINE,,6.86
2021-05,PAPER,14.77,28.72
2021-05,PERSON,6.07,70.09
2021-05,PETRO,19.59,13.69
2021-05,PF&REIT,,
2021-05,PKG,23.61,10.96
2021-05,PROF,211.5,2.03
2021-05,PROP,25.93,4.99
2021-05,PROPCON,,-2.1
2021-05,RESOURC,,3.8
2021-05,SERVICE,50.88,7.53
2021-05,STEEL,17.98,12.91
2021-05,TECH,34.38,14.34
2021-05,TOURISM,,-17.59
2021-05,TRANS,,-41.87
2021-06,AGRI,6.29,29.39
2021-06,AGRO,115.37,4.3
2021-06,AUTO,26.0,8.99
2021-06,BANK,10.7,6.89
2021-06,COMM,40.74,10.54
2021-06,CONMAT,13.6,14.44
2021-06,CONS,127.41,1.0
2021-06,CONSUMP,34.6,12.41
2021-06,ENERG,19.19,10.01
2021-06,ETRON,73.92,13.13
2021-06,FASHION,107.32,2.54
2021-06,FIN,24.17,16.01
2021-06,FINCIAL,54.42,-0.05
2021-06,FOOD,36.46,6.84
2021-06,HELTH,64.6,9.18
2021-06,HOME,19.77,5.2
2021-06,ICT,24.31,15.1
2021-06,IMM,27.59,10.44
2021-06,INDUS,35.42,7.43
2021-06,INSUR,16.07,8.1
2021-06,MEDIA,,2.91
2021-06,MINE,,6.86
2021-06,PAPER,13.79,28.72
2021-06,PERSON,5.85,70.09
2021-06,PETRO,18.11,13.69
2021-06,PF&REIT,,
2021-06,PKG,25.54,10.96
2021-06,PROF,217.69,2.03
2021-06,PROP,25.45,4.99
2021-06,PROPCON,,-2.1
2021-06,RESOURC,,3.8
2021-06,SERVICE,57.33,7.53
2021-06,STEEL,15.32,12.91
2021-06,TECH,33.79,14.34
2021-06,TOURISM,,-17.59
2021-06,TRANS,,-41.87
2021-07,AGRI,6.3,30.39
2021-07,AGRO,110.56,2.2
2021-07,AUTO,24.4,9.08
2021-07,BANK,9.81,7.36
2021-07,COMM,39.11,9.18
2021-07,CONMAT,13.24,13.41
2021-07,CONS,114.78,0.49
2021-07,CONSUMP,34.73,20.51
2021-07,ENERG,17.56,10.55
2021-07,ETRON,77.63,12.16
2021-07,FASHION,101.27,3.78
2021-07,FIN,22.82,15.86
2021-07,FINCIAL,51.93,2.22
2021-07,FOOD,36.26,4.62
2021-07,HELTH,65.23,14.36
2021-07,HOME,18.32,2.71
2021-07,ICT,25.45,15.15
2021-07,IMM,29.09,11.57
2021-07,INDUS,34.92,6.98
2021-07,INSUR,14.78,4.1
2021-07,MEDIA,,5.65
2021-07,MINE,,12.36
2021-07,PAPER,12.02,26.32
2021-07,PERSON,5.35,66.14
2021-07,PETRO,16.97,16.25
2021-07,PF&REIT,,
2021-07,PKG,27.7,11.3
2021-07,PROF,199.63,4.09
2021-07,PROP,23.52,4.89
2021-07,PROPCON,,-2.66
2021-07,RESOURC,,4.86
2021-07,SERVICE,57.05,9.17
2021-07,STEEL,12.94,17.92
2021-07,TECH,35.86,13.92
2021-07,TOURISM,,-17.86
2021-07,TRANS,,-16.11
2021-08,AGRI,4.99,30.39
2021-08,AGRO,91.52,2.2
2021-08,AUTO,12.68,9.08
2021-08,BANK,9.85,7.36
2021-08,COMM,38.62,9.18
2021-08,CONMAT,11.87,13.41
2021-08,CONS,110.26,0.49
2021-08,CONSUMP,35.39,20.51
2021-08,ENERG,16.87,10.55
2021-08,ETRON,70.94,12.16
2021-08,FASHION,19.25,3.78
2021-08,FIN,23.25,15.86
2021-08,FINCIAL,,2.22
2021-08,FOOD,33.46,4.62
2021-08,HELTH,48.83,14.36
2021-08,HOME,17.42,2.71
2021-08,ICT,29.27,15.15
2021-08,IMM,27.27,11.57
2021-08,INDUS,31.56,6.98
2021-08,INSUR,16.67,4.1
2021-08,MEDIA,82.72,5.65
2021-08,MINE,,12.36
2021-08,PAPER,11.11,26.32
2021-08,PERSON,4.29,66.14
2021-08,PETRO,9.33,16.25
2021-08,PF&REIT,,
2021-08,PKG,28.44,11.3
2021-08,PROF,136.05,4.09
2021-08,PROP,23.33,4.89
2021-08,PROPCON,,-2.66
2021-08,RESOURC,47.28,4.86
2021-08,SERVICE,54.68,9.17
2021-08,STEEL,9.04,17.92
2021-08,TECH,33.33,13.92
2021-08,TOURISM,,-17.86
2021-08,TRANS,,-16.11
2021-09,AGRI,4.76,30.39
2021-09,AGRO,88.75,2.2
2021-09,AUTO,12.48,9.08
2021-09,BANK,10.29,7.36
2021-09,COMM,38.47,9.18
2021-09,CONMAT,11.3,13.41
2021-09,CONS,111.25,0.49
2021-09,CONSUMP,35.18,20.51
2021-09,ENERG,16.75,10.55
2021-09,ETRON,60.58,12.16
2021-09,FASHION,20.32,3.78
2021-09,FIN,20.55,15.86
2021-09,FINCIAL,,2.22
2021-09,FOOD,32.17,4.62
2021-09,HELTH,48.34,14.36
2021-09,HOME,18.59,2.71
2021-09,ICT,30.06,15.15
2021-09,IMM,30.51,11.57
2021-09,INDUS,32.75,6.98
2021-09,INSUR,21.17,4.1
2021-09,MEDIA,84.12,5.65
2021-09,MINE,,12.36
2021-09,PAPER,10.59,26.32
2021-09,PERSON,3.79,66.14
2021-09,PETRO,9.38,16.25
2021-09,PF&REIT,,
2021-09,PKG,25.7,11.3
2021-09,PROF,136.74,4.09
2021-09,PROP,23.68,4.89
2021-09,PROPCON,,-2.66
2021-09,RESOURC,49.63,4.86
2021-09,SERVICE,57.03,9.17
2021-09,STEEL,8.76,17.92
2021-09,TECH,37.24,13.92
2021-09,TOURISM,,-17.86
2021-09,TRANS,,-16.11
2021-10,AGRI,4.93,24.67
2021-10,AGRO,87.13,4.61
2021-10,AUTO,12.5,8.47
2021-10,BANK,10.66,7.68
2021-10,COMM,44.7,9.02
2021-10,CONMAT,11.15,13.5
2021-10,CONS,113.51,1.97
2021-10,CONSUMP,35.5,21.33
2021-10,ENERG,16.69,11.38
2021-10,ETRON,63.47,12.38
2021-10,FASHION,20.64,4.76
2021-10,FIN,21.68,14.73
2021-10,FINCIAL,,2.77
2021-10,FOOD,32.26,5.41
2021-10,HELTH,49.52,17.86
2021-10,HOME,18.8,1.5
2021-10,ICT,30.16,15.14
2021-10,IMM,27.9,10.42
2021-10,INDUS,32.17,6.69
2021-10,INSUR,21.28,0.59
2021-10,MEDIA,86.21,6.66
2021-10,MINE,,-16.76
2021-10,PAPER,10.72,25.08
2021-10,PERSON,3.71,47.1
2021-10,PETRO,9.18,16.47
2021-10,PF&REIT,,
2021-10,PKG,26.52,10.06
2021-10,PROF,140.89,3.99
2021-10,PROP,25.12,6.13
2021-10,PROPCON,,-2.75
2021-10,RESOURC,47.82,-2.11
2021-10,SERVICE,58.91,13.44
2021-10,STEEL,8.14,20.29
2021-10,TECH,39.34,17.69
2021-10,TOURISM,,-12.29
2021-10,TRANS,,24.44
2021-11,AGRI,4.33,24.67
2021-11,AGRO,165.75,4.61
2021-11,AUTO,12.05,8.47
2021-11,BANK,9.5,7.68
2021-11,COMM,47.29,9.02
2021-11,CONMAT,11.1,13.5
2021-11,CONS,244.61,1.97
2021-11,CONSUMP,20.18,21.33
2021-11,ENERG,14.9,11.38
2021-11,ETRON,62.94,12.38
2021-11,FASHION,13.73,4.76
2021-11,FIN,21.71,14.73
2021-11,FINCIAL,119.49,2.77
2021-11,FOOD,44.53,5.41
2021-11,HELTH,30.0,17.86
2021-11,HOME,34.54,1.5
2021-11,ICT,32.4,15.14
2021-11,IMM,25.27,10.42
2021-11,INDUS,31.0,6.69
2021-11,INSUR,35.6,0.59
2021-11,MEDIA,45.77,6.66
2021-11,MINE,,-16.76
2021-11,PAPER,10.71,25.08
2021-11,PERSON,3.57,47.1
2021-11,PETRO,6.99,16.47
2021-11,PF&REIT,,
2021-11,PKG,24.24,10.06
2021-11,PROF,64.58,3.99
2021-11,PROP,26.52,6.13
2021-11,PROPCON,,-2.75
2021-11,RESOURC,61.55,-2.11
2021-11,SERVICE,52.87,13.44
2021-11,STEEL,6.16,20.29
2021-11,TECH,39.14,17.69
2021-11,TOURISM,,-12.29
2021-11,TRANS,,24.44
2021-12,AGRI,4.5,24.67
2021-12,AGRO,171.62,4.61
2021-12,AUTO,12.85,8.47
2021-12,BANK,10.3,7.68
2021-12,COMM,48.47,9.02
2021-12,CONMAT,11.41,13.5
2021-12,CONS,270.16,1.97
2021-12,CONSUMP,20.29,21.33
2021-12,ENERG,16.16,11.38
2021-12,ETRON,59.76,12.38
2021-12,FASHION,14.42,4.76
2021-12,FIN,23.4,14.73
2021-12,FINCIAL,127.16,2.77
2021-12,FOOD,46.81,5.41
2021-12,HELTH,30.96,17.86
2021-12,HOME,34.72,1.5
2021-12,ICT,36.82,15.14
2021-12,IMM,25.72,10.42
2021-12,INDUS,33.85,6.69
2021-12,INSUR,41.0,0.59
2021-12,MEDIA,47.9,6.66
2021-12,MINE,,-16.76
2021-12,PAPER,12.1,25.08
2021-12,PERSON,3.76,47.1
2021-12,PETRO,7.44,16.47
2021-12,PF&REIT,,
2021-12,PKG,26.54,10.06
2021-12,PROF,77.87,3.99
2021-12,PROP,28.11,6.13
2021-12,PROPCON,,-2.75
2021-12,RESOURC,68.63,-2.11
2021-12,SERVICE,52.86,13.44
2021-12,STEEL,6.23,20.29
2021-12,TECH,46.65,17.69
2021-12,TOURISM,,-12.29
2021-12,TRANS,,24.44
2022-01,AGRI,4.63,18.98
2022-01,AGRO,172.85,4.29
2022-01,AUTO,12.79,7.96
2022-01,BANK,10.66,7.73
2022-01,COMM,48.87,9.32
2022-01,CONMAT,11.36,12.21
2022-01,CONS,192.55,1.09
2022-01,CONSUMP,19.8,19.7
2022-01,ENERG,16.31,11.22
2022-01,ETRON,50.27,13.43
2022-01,FASHION,14.74,4.81
2022-01,FIN,22.98,13.65
2022-01,FINCIAL,125.25,0.75
2022-01,FOOD,46.26,5.47
2022-01,HELTH,30.07,21.82
2022-01,HOME,35.5,0.71
2022-01,ICT,36.3,15.34
2022-01,IMM,24.75,10.6
2022-01,INDUS,34.25,8.97
2022-01,INSUR,41.82,-24.2
2022-01,MEDIA,47.54,5.57
2022-01,MINE,,-18.81
2022-01,PAPER,11.17,22.93
2022-01,PERSON,3.58,26.04
2022-01,PETRO,7.65,15.81
2022-01,PF&REIT,,
2022-01,PKG,24.42,10.02
2022-01,PROF,76.25,3.94
2022-01,PROP,28.71,6.28
2022-01,PROPCON,,-1.97
2022-01,RESOURC,64.28,-1.06
2022-01,SERVICE,54.58,12.14
2022-01,STEEL,6.14,18.21
2022-01,TECH,44.25,16.68
2022-01,TOURISM,,-11.62
2022-01,TRANS,,17.35
2022-02,AGRI,5.19,18.98
2022-02,AGRO,56.59,4.29
2022-02,AUTO,13.11,7.96
2022-02,BANK,10.11,7.73
2022-02,COMM,39.86,9.32
2022-02,CONMAT,11.02,12.21
2022-02,CONS,223.46,1.09
2022-02,CONSUMP,18.84,19.7
2022-02,ENERG,15.14,11.22
2022-02,ETRON,52.11,13.43
2022-02,FASHION,11.08,4.81
2022-02,FIN,22.84,13.65
2022-02,FINCIAL,91.64,0.75
2022-02,FOOD,38.99,5.47
2022-02,HELTH,26.73,21.82
2022-02,HOME,35.94,0.71
2022-02,ICT,36.41,15.34
2022-02,IMM,25.64,10.6
2022-02,INDUS,39.34,8.97
2022-02,INSUR,55.99,-24.2
2022-02,MEDIA,56.82,5.57
2022-02,MINE,,-18.81
2022-02,PAPER,11.83,22.93
2022-02,PERSON,4.27,26.04
2022-02,PETRO,7.4,15.81
2022-02,PF&REIT,,
2022-02,PKG,22.87,10.02
2022-02,PROF,77.07,3.94
2022-02,PROP,23.34,6.28
2022-02,PROPCON,,-1.97
2022-02,RESOURC,52.34,-1.06
2022-02,SERVICE,55.14,12.14
2022-02,STEEL,5.97,18.21
2022-02,TECH,43.39,16.68
2022-02,TOURISM,,-11.62
2022-02,TRANS,643.4,17.35
2022-03,AGRI,5.07,18.98
2022-03,AGRO,80.68,4.29
2022-03,AUTO,13.09,7.96
2022-03,BANK,9.85,7.73
2022-03,COMM,39.63,9.32
2022-03,CONMAT,10.73,12.21
2022-03,CONS,58.28,1.09
2022-03,CONSUMP,18.31,19.7
2022-03,ENERG,15.07,11.22
2022-03,ETRON,51.0,13.43
2022-03,FASHION,10.93,4.81
2022-03,FIN,23.0,13.65
2022-03,FINCIAL,100.91,0.75
2022-03,FOOD,38.68,5.47
2022-03,HELTH,25.85,21.82
2022-03,HOME,61.61,0.71
2022-03,ICT,39.05,15.34
2022-03,IMM,27.67,10.6
2022-03,INDUS,34.68,8.97
2022-03,INSUR,267.04,-24.2
2022-03,MEDIA,47.94,5.57
2022-03,MINE,,-18.81
2022-03,PAPER,11.62,22.93
2022-03,PERSON,4.2,26.04
2022-03,PETRO,7.13,15.81
2022-03,PF&REIT,,
2022-03,PKG,22.46,10.02
2022-03,PROF,108.2,3.94
2022-03,PROP,23.3,6.28
2022-03,PROPCON,,-1.97
2022-03,RESOURC,,-1.06
2022-03,SERVICE,35.62,12.14
2022-03,STEEL,5.78,18.21
2022-03,TECH,59.87,16.68
2022-03,TOURISM,,-11.62
2022-03,TRANS,378.84,17.35
2022-04,AGRI,5.15,14.34
2022-04,AGRO,81.04,4.64
2022-04,AUTO,12.72,8.06
2022-04,BANK,11.94,7.98
2022-04,COMM,38.62,9.65
2022-04,CONMAT,10.48,10.33
2022-04,CONS,57.31,0.43
2022-04,CONSUMP,17.83,18.65
2022-04,ENERG,14.91,13.6
2022-04,ETRON,44.38,15.21
2022-04,FASHION,11.06,6.61
2022-04,FIN,23.01,13.41
2022-04,FINCIAL,98.52,-0.37
2022-04,FOOD,38.92,6.52
2022-04,HELTH,25.9,24.28
2022-04,HOME,62.67,-0.04
2022-04,ICT,40.03,14.79
2022-04,IMM,27.78,10.64
2022-04,INDUS,35.54,8.49
2022-04,INSUR,280.86,-28.9
2022-04,MEDIA,46.55,7.63
2022-04,MINE,,-25.55
2022-04,PAPER,11.9,23.8
2022-04,PERSON,4.1,15.54
2022-04,PETRO,6.99,13.12
2022-04,PF&REIT,,
2022-04,PKG,21.03,9.92
2022-04,PROF,116.21,4.13
2022-04,PROP,23.11,7.02
2022-04,PROPCON,,-1.75
2022-04,RESOURC,,-1.51
2022-04,SERVICE,37.86,11.52
2022-04,STEEL,5.3,13.81
2022-04,TECH,67.06,16.17
2022-04,TOURISM,,-8.29
2022-04,TRANS,381.37,19.65
2022-05,AGRI,6.37,14.34
2022-05,AGRO,80.59,4.64
2022-05,AUTO,13.04,8.06
2022-05,BANK,8.94,7.98
2022-05,COMM,36.4,9.65
2022-05,CONMAT,11.53,10.33
2022-05,CONS,111.74,0.43
2022-05,CONSUMP,16.59,18.65
2022-05,ENERG,14.78,13.6
2022-05,ETRON,42.13,15.21
2022-05,FASHION,11.54,6.61
2022-05,FIN,23.22,13.41
2022-05,FINCIAL,238.8,-0.37
2022-05,FOOD,38.33,6.52
2022-05,HELTH,21.45,24.28
2022-05,HOME,106.42,-0.04
2022-05,ICT,36.49,14.79
2022-05,IMM,27.74,10.64
2022-05,INDUS,23.65,8.49
2022-05,INSUR,,-28.9
2022-05,MEDIA,49.16,7.63
2022-05,MINE,,-25.55
2022-05,PAPER,12.16,23.8
2022-05,PERSON,5.7,15.54
2022-05,PETRO,6.9,13.12
2022-05,PF&REIT,,
2022-05,PKG,21.31,9.92
2022-05,PROF,118.11,4.13
2022-05,PROP,21.93,7.02
2022-05,PROPCON,,-1.75
2022-05,RESOURC,,-1.51
2022-05,SERVICE,38.88,11.52
2022-05,STEEL,5.49,13.81
2022-05,TECH,58.26,16.17
2022-05,TOURISM,,-8.29
2022-05,TRANS,174.53,19.65
2022-06,AGRI,5.8,14.34
2022-06,AGRO,79.15,4.64
2022-06,AUTO,12.82,8.06
2022-06,BANK,8.76,7.98
2022-06,COMM,32.89,9.65
2022-06,CONMAT,11.4,10.33
2022-06,CONS,88.24,0.43
2022-06,CONSUMP,14.68,18.65
2022-06,ENERG,13.78,13.6
2022-06,ETRON,39.92,15.21
2022-06,FASHION,9.48,6.61
2022-06,FIN,21.0,13.41
2022-06,FINCIAL,226.66,-0.37
2022-06,FOOD,37.54,6.52
2022-06,HELTH,20.76,24.28
2022-06,HOME,101.02,-0.04
2022-06,ICT,31.67,14.79
2022-06,IMM,24.63,10.64
2022-06,INDUS,21.87,8.49
2022-06,INSUR,,-28.9
2022-06,MEDIA,45.44,7.63
2022-06,MINE,,-25.55
2022-06,PAPER,11.8,23.8
2022-06,PERSON,4.88,15.54
2022-06,PETRO,6.62,13.12
2022-06,PF&REIT,,
2022-06,PKG,20.8,9.92
2022-06,PROF,110.89,4.13
2022-06,PROP,21.08,7.02
2022-06,PROPCON,,-1.75
2022-06,RESOURC,,-1.51
2022-06,SERVICE,36.34,11.52
2022-06,STEEL,4.93,13.81
2022-06,TECH,51.65,16.17
2022-06,TOURISM,,-8.29
2022-06,TRANS,174.24,19.65
2022-07,AGRI,5.62,12.46
2022-07,AGRO,77.54,6.35
2022-07,AUTO,12.42,9.16
2022-07,BANK,8.65,8.19
2022-07,COMM,33.1,10.66
2022-07,CONMAT,11.34,9.35
2022-07,CONS,86.66,0.16
2022-07,CONSUMP,15.19,9.33
2022-07,ENERG,13.95,13.06
2022-07,ETRON,44.62,16.97
2022-07,FASHION,9.27,6.83
2022-07,FIN,21.2,12.84
2022-07,FINCIAL,218.21,-2.68
2022-07,FOOD,36.32,9.67
2022-07,HELTH,21.74,20.8
2022-07,HOME,98.41,0.53
2022-07,ICT,31.81,13.89
2022-07,IMM,24.55,9.66
2022-07,INDUS,21.36,8.06
2022-07,INSUR,,-9.22
2022-07,MEDIA,41.81,5.92
2022-07,MINE,,-33.82
2022-07,PAPER,12.16,22.94
2022-07,PERSON,4.85,8.07
2022-07,PETRO,6.3,9.55
2022-07,PF&REIT,,
2022-07,PKG,19.47,9.81
2022-07,PROF,116.69,4.0
2022-07,PROP,21.26,8.06
2022-07,PROPCON,,0.2
2022-07,RESOURC,,-1.04
2022-07,SERVICE,38.47,10.91
2022-07,STEEL,4.7,5.58
2022-07,TECH,50.78,14.97
2022-07,TOURISM,,-5.35
2022-07,TRANS,171.91,5.92
2022-08,AGRI,7.55,12.46
2022-08,AGRO,75.19,6.35
2022-08,AUTO,12.78,9.16
2022-08,BANK,9.14,8.19
2022-08,COMM,32.05,10.66
2022-08,CONMAT,12.66,9.35
2022-08,CONS,268.91,0.16
2022-08,CONSUMP,16.5,9.33
2022-08,ENERG,11.79,13.06
2022-08,ETRON,48.32,16.97
2022-08,FASHION,9.22,6.83
2022-08,FIN,21.49,12.84
2022-08,FINCIAL,,-2.68
2022-08,FOOD,30.78,9.67
2022-08,HELTH,21.54,20.8
2022-08,HOME,,0.53
2022-08,ICT,31.61,13.89
2022-08,IMM,23.68,9.66
2022-08,INDUS,24.21,8.06
2022-08,INSUR,,-9.22
2022-08,MEDIA,33.1,5.92
2022-08,MINE,,-33.82
2022-08,PAPER,11.64,22.94
2022-08,PERSON,7.97,8.07
2022-08,PETRO,7.51,9.55
2022-08,PF&REIT,,
2022-08,PKG,20.9,9.81
2022-08,PROF,99.13,4.0
2022-08,PROP,19.95,8.06
2022-08,PROPCON,,0.2
2022-08,RESOURC,,-1.04
2022-08,SERVICE,39.0,10.91
2022-08,STEEL,6.03,5.58
2022-08,TECH,55.63,14.97
2022-08,TOURISM,,-5.35
2022-08,TRANS,132.6,5.92
2022-09,AGRI,6.88,12.46
2022-09,AGRO,74.57,6.35
2022-09,AUTO,12.89,9.16
2022-09,BANK,8.8,8.19
2022-09,COMM,30.31,10.66
2022-09,CONMAT,11.99,9.35
2022-09,CONS,280.46,0.16
2022-09,CONSUMP,15.58,9.33
2022-09,ENERG,11.19,13.06
2022-09,ETRON,56.66,16.97
2022-09,FASHION,8.93,6.83
2022-09,FIN,19.83,12.84
2022-09,FINCIAL,,-2.68
2022-09,FOOD,28.55,9.67
2022-09,HELTH,21.57,20.8
2022-09,HOME,,0.53
2022-09,ICT,31.5,13.89
2022-09,IMM,23.15,9.66
2022-09,INDUS,23.68,8.06
2022-09,INSUR,,-9.22
2022-09,MEDIA,31.35,5.92
2022-09,MINE,,-33.82
2022-09,PAPER,11.29,22.94
2022-09,PERSON,7.19,8.07
2022-09,PETRO,6.79,9.55
2022-09,PF&REIT,,
2022-09,PKG,19.54,9.81
2022-09,PROF,106.61,4.0
2022-09,PROP,19.55,8.06
2022-09,PROPCON,,0.2
2022-09,RESOURC,,-1.04
2022-09,SERVICE,37.99,10.91
2022-09,STEEL,5.9,5.58
2022-09,TECH,60.53,14.97
2022-09,TOURISM,,-5.35
2022-09,TRANS,132.05,5.92
2022-10,AGRI,6.82,11.53
2022-10,AGRO,74.71,8.92
2022-10,AUTO,12.75,9.4
2022-10,BANK,9.11,7.89
2022-10,COMM,31.41,7.49
2022-10,CONMAT,11.94,7.24
2022-10,CONS,291.55,-2.49
2022-10,CONSUMP,15.28,5.47
2022-10,ENERG,11.17,11.7
2022-10,ETRON,43.79,19.64
2022-10,FASHION,9.11,5.33
2022-10,FIN,20.26,12.31
2022-10,FINCIAL,,-4.3
2022-10,FOOD,28.82,10.36
2022-10,HELTH,21.65,16.59
2022-10,HOME,,0.48
2022-10,ICT,31.05,8.12
2022-10,IMM,21.09,-26.68
2022-10,INDUS,24.34,6.31
2022-10,INSUR,,-7.06
2022-10,MEDIA,30.29,5.95
2022-10,MINE,,-17.28
2022-10,PAPER,11.36,18.52
2022-10,PERSON,7.13,5.57
2022-10,PETRO,7.1,5.43
2022-10,PF&REIT,,
2022-10,PKG,19.48,7.75
2022-10,PROF,113.35,4.46
2022-10,PROP,20.59,8.58
2022-10,PROPCON,,-0.59
2022-10,RESOURC,,1.52
2022-10,SERVICE,38.19,6.39
2022-10,STEEL,6.14,-5.14
2022-10,TECH,63.45,14.23
2022-10,TOURISM,,-2.15
2022-10,TRANS,134.67,7.75
2022-11,AGRI,7.61,11.53
2022-11,AGRO,53.38,8.92
2022-11,AUTO,12.18,9.4
2022-11,BANK,8.63,7.89
2022-11,COMM,29.77,7.49
2022-11,CONMAT,13.27,7.24
2022-11,CONS,700.78,-2.49
2022-11,CONSUMP,24.92,5.47
2022-11,ENERG,11.79,11.7
2022-11,ETRON,50.73,19.64
2022-11,FASHION,10.47,5.33
2022-11,FIN,20.42,12.31
2022-11,FINCIAL,,-4.3
2022-11,FOOD,18.36,10.36
2022-11,HELTH,24.86,16.59
2022-11,HOME,143.68,0.48
2022-11,ICT,32.5,8.12
2022-11,IMM,21.89,-26.68
2022-11,INDUS,22.9,6.31
2022-11,INSUR,,-7.06
2022-11,MEDIA,40.82,5.95
2022-11,MINE,,-17.28
2022-11,PAPER,11.73,18.52
2022-11,PERSON,13.28,5.57
2022-11,PETRO,10.12,5.43
2022-11,PF&REIT,,
2022-11,PKG,20.02,7.75
2022-11,PROF,110.15,4.46
2022-11,PROP,18.36,8.58
2022-11,PROPCON,301.81,-0.59
2022-11,RESOURC,,1.52
2022-11,SERVICE,33.91,6.39
2022-11,STEEL,11.76,-5.14
2022-11,TECH,57.45,14.23
2022-11,TOURISM,,-2.15
2022-11,TRANS,67.84,7.75
2022-12,AGRI,7.93,11.53
2022-12,AGRO,53.38,8.92
2022-12,AUTO,11.89,9.4
2022-12,BANK,8.77,7.89
2022-12,COMM,31.23,7.49
2022-12,CONMAT,13.4,7.24
2022-12,CONS,704.1,-2.49
2022-12,CONSUMP,26.07,5.47
2022-12,ENERG,11.78,11.7
2022-12,ETRON,60.36,19.64
2022-12,FASHION,11.58,5.33
2022-12,FIN,21.18,12.31
2022-12,FINCIAL,,-4.3
2022-12,FOOD,18.88,10.36
2022-12,HELTH,24.4,16.59
2022-12,HOME,148.29,0.48
2022-12,ICT,33.72,8.12
